"NUM_FATURA","NUM_ITEM_FATURA","COD_SERVICO_ERP","DESCR_SERVICO","QTD_ITEM","VLR_PRECO","VLR_TOTAL","PORTO"
"658",2222,"II.3.8","ESTACIONAMENTO CAMINHÃO/CARRETA/EQUIPAMENTOS",4,33.55,134.2,"SALVADOR"
"659",2223,"II.3.8","ESTACIONAMENTO CAMINHÃO/CARRETA/EQUIPAMENTOS",2,33.55,67.1,"SALVADOR"
"10788",12702,"II.3.8","ESTACIONAMENTO CAMINHÃO/CARRETA/EQUIPAMENTOS",4,33.55,134.2,"SALVADOR"
"10789",12703,"II.3.8","ESTACIONAMENTO CAMINHÃO/CARRETA/EQUIPAMENTOS",4,33.55,134.2,"SALVADOR"
"10790",12704,"II.3.8","ESTACIONAMENTO CAMINHÃO/CARRETA/EQUIPAMENTOS",4,33.55,134.2,"SALVADOR"
"660",2224,"II.3.8","ESTACIONAMENTO CAMINHÃO/CARRETA/EQUIPAMENTOS",2,33.55,67.1,"SALVADOR"
"661",2225,"II.3.8","ESTACIONAMENTO CAMINHÃO/CARRETA/EQUIPAMENTOS",4,33.55,134.2,"SALVADOR"
"662",2226,"II.3.8","ESTACIONAMENTO CAMINHÃO/CARRETA/EQUIPAMENTOS",4,33.55,134.2,"SALVADOR"
"10785",12699,"II.3.8","ESTACIONAMENTO CAMINHÃO/CARRETA/EQUIPAMENTOS",4,33.55,134.2,"SALVADOR"
"10786",12700,"II.3.8","ESTACIONAMENTO CAMINHÃO/CARRETA/EQUIPAMENTOS",4,33.55,134.2,"SALVADOR"
"10787",12701,"II.3.8","ESTACIONAMENTO CAMINHÃO/CARRETA/EQUIPAMENTOS",4,33.55,134.2,"SALVADOR"
"68",97,"I.3.1.1","INFRAESTRUTURA TERRESTRE   [TONELADA ] ",1,0.5,0.5,"SALVADOR"
"10792",12706,"I.1.6.2","INFRAMAR-ATRACAÇÃO EM TUP PARA OUTROS FINS",82457,0.51,42053.07,"SALVADOR"
"62",81,"II.3.1.1","AGUA PARA EMBARCAÇÃO M3",6,1.09,6.54,"SALVADOR"
"62",82,"II.3.1.3","AGUA PARA EMBARCAÇÃO M3",6,22.45,134.7,"SALVADOR"
"62",83,"II.3.9.25","AGUA PARA EMBARCAÇÃO M3",1.8,22.45,40.41,"SALVADOR"
"70",99,"II.3.1.1","AGUA PARA EMBARCAÇÃO M3",677,1.09,737.93,"SALVADOR"
"70",100,"II.3.1.3","AGUA PARA EMBARCAÇÃO M3",677,22.45,15198.65,"SALVADOR"
"70",101,"II.3.9.25","AGUA PARA EMBARCAÇÃO M3",203.1,22.45,4559.6,"SALVADOR"
"180",408,"I.2.1","ACOSTAGEM   [CONTÊINER ] ",6528,0.36,2350.08,"SALVADOR"
"211",553,"I.2.1","ACOSTAGEM   [CONTÊINER ] ",5041.68,0.36,1815.01,"SALVADOR"
"212",554,"I.2.1","ACOSTAGEM   [CONTÊINER ] ",5472,0.36,1969.92,"SALVADOR"
"220",591,"I.2.1","ACOSTAGEM   [CONTÊINER ] ",5220,0.36,1879.2,"SALVADOR"
"214",566,"I.2.1","ACOSTAGEM   [EMBARCAÇÕES SEM MOVIMENTAÇÃO DE CARGAS ] ",1920,0.36,691.2,"SALVADOR"
"214",567,"I.1.6.1","INFRAESTRUTURA MARÍTMA  [SEM MOVIMENTAÇÃO DE CARGA ] ",2800,0.35,980,"SALVADOR"
"275",826,"I.2.1","ACOSTAGEM   [EMBARCAÇÕES SEM MOVIMENTAÇÃO DE CARGAS ] ",2688,0.36,967.68,"SALVADOR"
"275",827,"I.1.6.1","INFRAESTRUTURA MARÍTMA  [SEM MOVIMENTAÇÃO DE CARGA ] ",1023,0.35,358.05,"SALVADOR"
"296",901,"I.2.1","ACOSTAGEM   [EMBARCAÇÕES SEM MOVIMENTAÇÃO DE CARGAS ] ",3739.2,0.36,1346.11,"SALVADOR"
"296",902,"I.1.6.1","INFRAESTRUTURA MARÍTMA  [SEM MOVIMENTAÇÃO DE CARGA ] ",2366,0.35,828.1,"SALVADOR"
"401",1273,"I.2.1","ACOSTAGEM   [EMBARCAÇÕES SEM MOVIMENTAÇÃO DE CARGAS ] ",1920,0.36,691.2,"SALVADOR"
"401",1274,"I.2.1.1","ACOSTAGEM   [EMBARCAÇÕES SEM MOVIMENTAÇÃO DE CARGAS ] ",1920,0.36,691.2,"SALVADOR"
"401",1275,"I.1.6.1","INFRAESTRUTURA MARÍTMA  [SEM MOVIMENTAÇÃO DE CARGA ] ",2800,0.35,980,"SALVADOR"
"408",1295,"I.1.6.4","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",32354.62,0.17,5500.28,"SALVADOR"
"537",1698,"I.1.6.1","INFRAESTRUTURA MARÍTMA  [SEM MOVIMENTAÇÃO DE CARGA ] ",135500,0.35,47425,"SALVADOR"
"537",1696,"I.2.1","ACOSTAGEM   [EMBARCAÇÕES SEM MOVIMENTAÇÃO DE CARGAS ] ",7766.4,0.36,2795.9,"SALVADOR"
"537",1697,"I.2.1.1","ACOSTAGEM   [EMBARCAÇÕES SEM MOVIMENTAÇÃO DE CARGAS ] ",7766.4,0.36,2795.9,"SALVADOR"
"12861",18836,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12861",18837,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12861",18838,"S.II.1.1.2","ACOSTAGEM",5044.05,0.67,3379.51,"SALVADOR"
"12882",18880,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12882",18881,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12882",18882,"S.II.1.1.2","ACOSTAGEM",5716.59,0.67,3830.11,"SALVADOR"
"12908",18930,"S.VI.17.1","PRANCHA PARA PASSAGEIROS",28,49.68,1391.04,"SALVADOR"
"12927",18967,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12927",18968,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12927",18969,"S.II.1.1.2","ACOSTAGEM",5380.32,0.67,3604.81,"SALVADOR"
"12941",18996,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3032.62,3032.62,"SALVADOR"
"12941",18997,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"12742",18519,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12742",18520,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12742",18521,"S.II.1.1.2","ACOSTAGEM",5044.05,0.67,3379.51,"SALVADOR"
"12744",18525,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12744",18526,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",5012,2.82,14133.84,"SALVADOR"
"12744",18527,"S.II.1.1.2","ACOSTAGEM",2917.2,0.67,1954.52,"SALVADOR"
"12748",18536,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12748",18537,"S.I.2.1.7","INFRAESTRUTURA AQUAVIARIA",2248,2.82,6339.36,"SALVADOR"
"12748",18538,"S.II.1.1.1","ACOSTAGEM",2333.12,0.67,1563.19,"SALVADOR"
"12760",18581,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12760",18582,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",2188,2.82,6170.16,"SALVADOR"
"12760",18583,"S.II.1.1.2","ACOSTAGEM",1373.82,0.67,920.46,"SALVADOR"
"12799",18673,"S.II.1.1.2","ACOSTAGEM",5380.32,0.67,3604.81,"SALVADOR"
"12799",18671,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12799",18672,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12844",18796,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12844",18797,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",2700,2.82,7614,"SALVADOR"
"12844",18798,"S.II.1.1.2","ACOSTAGEM",2787.4,0.67,1867.56,"SALVADOR"
"12575",18029,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12575",18030,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12575",18031,"S.II.1.1.2","ACOSTAGEM",6389.13,0.67,4280.72,"SALVADOR"
"12583",18051,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12583",18052,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",5.5,2.82,15.51,"SALVADOR"
"12583",18053,"S.II.1.1.2","ACOSTAGEM",3483.48,0.67,2333.93,"SALVADOR"
"12618",18158,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12618",18159,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12618",18160,"S.II.1.1.2","ACOSTAGEM",5380.32,0.67,3604.81,"SALVADOR"
"12630",18194,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12630",18195,"S.II.1.1.2","ACOSTAGEM",1978.94,0.67,1325.89,"SALVADOR"
"12668",18298,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12668",18299,"S.I.2.1.3.1","INFRAESTRUTURA AQUAVIARIA",63399.2,1.39,88124.89,"SALVADOR"
"12668",18300,"S.II.1.2.1","ACOSTAGEM",22648.67,0.67,15174.61,"SALVADOR"
"12668",18301,"S.II.1.2.1.9","ACOSTAGEM",4177.91,0.67,2799.2,"SALVADOR"
"12672",18308,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12672",18309,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12672",18310,"S.II.1.1.2","ACOSTAGEM",6052.86,0.67,4055.42,"SALVADOR"
"12471",17675,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12471",17676,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12471",17677,"S.II.1.1.2","ACOSTAGEM",5380.32,0.67,3604.81,"SALVADOR"
"12496",17757,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12496",17758,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12496",17759,"S.II.1.1.2","ACOSTAGEM",5716.59,0.67,3830.11,"SALVADOR"
"12534",17897,"S.VII.1","AGUA PARA EMBARCAÇÃO M3",79,1.09,86.11,"SALVADOR"
"12534",17898,"S.VII.1.9","AGUA PARA EMBARCAÇÃO M3",79,29.21,2307.59,"SALVADOR"
"12564",18000,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3032.62,3032.62,"SALVADOR"
"12564",18001,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"12569",18009,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12569",18010,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12569",18011,"S.II.1.1.2","ACOSTAGEM",5044.05,0.67,3379.51,"SALVADOR"
"12573",18023,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12573",18024,"S.I.2.1.7","INFRAESTRUTURA AQUAVIARIA",6583,2.82,18564.06,"SALVADOR"
"12573",18025,"S.II.1.1.1","ACOSTAGEM",4039.2,0.67,2706.26,"SALVADOR"
"12289",17103,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",2,3032.62,6065.24,"SALVADOR"
"12289",17104,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"12291",17107,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3032.62,3032.62,"SALVADOR"
"12291",17108,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"12299",17120,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12299",17121,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12299",17122,"S.II.1.1.2","ACOSTAGEM",2548,0.67,1707.16,"SALVADOR"
"12317",17178,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12317",17179,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12317",17180,"S.II.1.1.2","ACOSTAGEM",5096,0.67,3414.32,"SALVADOR"
"12373",17391,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12373",17392,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12373",17393,"S.II.1.1.2","ACOSTAGEM",5380.32,0.67,3604.81,"SALVADOR"
"12414",17543,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12414",17544,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12414",17545,"S.II.1.1.2","ACOSTAGEM",5716.59,0.67,3830.11,"SALVADOR"
"12121",16540,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12121",16541,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11652,2.82,32858.64,"SALVADOR"
"12121",16542,"S.II.1.1.2","ACOSTAGEM",2100,0.67,1407,"SALVADOR"
"12129",16558,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3032.62,3032.62,"SALVADOR"
"12129",16559,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"12173",16698,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12173",16699,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",11118,2.82,31352.76,"SALVADOR"
"12173",16700,"S.II.1.1.2","ACOSTAGEM",4004,0.67,2682.68,"SALVADOR"
"12197",16789,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12197",16790,"S.I.2.1.3.1","INFRAESTRUTURA AQUAVIARIA",63200,1.39,87848,"SALVADOR"
"12197",16791,"S.II.1.2.1","ACOSTAGEM",17850,0.67,11959.5,"SALVADOR"
"12197",16792,"S.II.1.2.1.9","ACOSTAGEM",2100,0.67,1407,"SALVADOR"
"12267",17049,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12267",17050,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",5285,2.82,14903.7,"SALVADOR"
"12267",17051,"S.II.1.1.2","ACOSTAGEM",3025,0.67,2026.75,"SALVADOR"
"12269",17053,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12269",17054,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",5285,2.82,14903.7,"SALVADOR"
"12269",17055,"S.II.1.1.2","ACOSTAGEM",3025,0.67,2026.75,"SALVADOR"
"11927",15958,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3032.62,3032.62,"SALVADOR"
"11927",15959,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"12000",16184,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12000",16185,"S.I.2.2.9.1","INFRAESTRUTURA AQUAVIARIA",138,0.35,48.3,"SALVADOR"
"12000",16186,"S.II.1.1.2","ACOSTAGEM",201.6,0.67,135.07,"SALVADOR"
"12000",16187,"S.II.1.1.2.9","ACOSTAGEM",134.4,0.67,90.05,"SALVADOR"
"12021",16247,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",2,3032.62,6065.24,"SALVADOR"
"12021",16248,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"12081",16407,"S.II.1.2.1.9","ACOSTAGEM",5040,0.67,3376.8,"SALVADOR"
"12081",16404,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12081",16405,"S.I.2.1.3.1","INFRAESTRUTURA AQUAVIARIA",63200,1.39,87848,"SALVADOR"
"12081",16406,"S.II.1.2.1","ACOSTAGEM",21840,0.67,14632.8,"SALVADOR"
"12115",16525,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12115",16526,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",10000,2.82,28200,"SALVADOR"
"12115",16527,"S.II.1.1.2","ACOSTAGEM",3051,0.67,2044.17,"SALVADOR"
"12117",16530,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"12117",16531,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",6150,2.82,17343,"SALVADOR"
"12117",16532,"S.II.1.1.2","ACOSTAGEM",4860,0.67,3256.2,"SALVADOR"
"11828",15682,"S.VI.17.1","PRANCHA PARA PASSAGEIROS",32,49.68,1589.76,"SALVADOR"
"11849",15732,"S.VII.1","AGUA PARA EMBARCAÇÃO M3",100,1.09,109,"SALVADOR"
"11849",15733,"S.VII.1.9","AGUA PARA EMBARCAÇÃO M3",100,22.45,2245,"SALVADOR"
"11888",15841,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",2,3032.62,6065.24,"SALVADOR"
"11888",15842,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11889",15843,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",2,3032.62,6065.24,"SALVADOR"
"11889",15844,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11913",15918,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"11913",15919,"S.I.2.1.7","INFRAESTRUTURA AQUAVIARIA",1550,2.82,4371,"SALVADOR"
"11913",15920,"S.II.1.1.1","ACOSTAGEM",1744,0.67,1168.48,"SALVADOR"
"11926",15956,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3032.62,3032.62,"SALVADOR"
"11926",15957,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11733",15490,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",3,3032.62,9097.86,"SALVADOR"
"11733",15491,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11785",15620,"S.VI.17.1","PRANCHA PARA PASSAGEIROS",7,49.68,347.76,"SALVADOR"
"11786",15621,"S.VI.17.1","PRANCHA PARA PASSAGEIROS",12,49.68,596.16,"SALVADOR"
"11788",15624,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3032.62,3032.62,"SALVADOR"
"11788",15625,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11809",15655,"S.VII.1","AGUA PARA EMBARCAÇÃO M3",67,1.09,73.03,"SALVADOR"
"11809",15656,"S.VII.1.9","AGUA PARA EMBARCAÇÃO M3",67,22.45,1504.15,"SALVADOR"
"11822",15676,"S.VI.17.1","PRANCHA PARA PASSAGEIROS",14,49.68,695.52,"SALVADOR"
"11633",15309,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",6,3032.62,18195.72,"SALVADOR"
"11633",15310,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11655",15340,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3032.62,3032.62,"SALVADOR"
"11655",15341,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11701",15422,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3032.62,3032.62,"SALVADOR"
"11701",15423,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11703",15427,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"11703",15428,"S.I.2.1.7","INFRAESTRUTURA AQUAVIARIA",1301,2.82,3668.82,"SALVADOR"
"11703",15429,"S.II.1.1.1","ACOSTAGEM",1134,0.67,759.78,"SALVADOR"
"11708",15437,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3032.62,3032.62,"SALVADOR"
"11708",15438,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11709",15439,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",3,3032.62,9097.86,"SALVADOR"
"11709",15440,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11496",15056,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",2,3032.62,6065.24,"SALVADOR"
"11496",15057,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11511",15083,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3032.62,3032.62,"SALVADOR"
"11511",15084,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11528",15107,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",5,3032.62,15163.1,"SALVADOR"
"11528",15108,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11579",15207,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3032.62,3032.62,"SALVADOR"
"11579",15208,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11611",15278,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",2,3032.62,6065.24,"SALVADOR"
"11611",15279,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11630",15304,"S.VII.1","AGUA PARA EMBARCAÇÃO M3",150,1.09,163.5,"SALVADOR"
"11630",15305,"S.VII.1.9","AGUA PARA EMBARCAÇÃO M3",150,22.45,3367.5,"SALVADOR"
"11022",13582,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",4,3032.62,12130.48,"SALVADOR"
"11022",13583,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11038",13625,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",3,3032.62,9097.86,"SALVADOR"
"11038",13626,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11142",13930,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"11142",13931,"S.I.2.2.9.1","INFRAESTRUTURA AQUAVIARIA",2800,0.35,980,"SALVADOR"
"11142",13932,"S.II.1.1.2","ACOSTAGEM",2730,0.67,1829.1,"SALVADOR"
"11296",14470,"S.I.1","INFRAMAR TARIFA  FIXA  P/ ACESSO AQUAV. ENT/SAIDA",1,3402.07,3402.07,"SALVADOR"
"11370",14699,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3032.62,3032.62,"SALVADOR"
"11370",14700,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"11453",14976,"S.VI.17.1","PRANCHA PARA PASSAGEIROS",11,49.68,546.48,"SALVADOR"
"10925",13351,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",157787,3032.62,478508011.94,"SALVADOR"
"10925",13352,"S.I.1","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",1,3402.07,3402.07,"SALVADOR"
"10952",13395,"S.I.1","INFRAESTRUTURA AQUAVIARIA",1,3402.07,3402.07,"SALVADOR"
"10952",13396,"S.I.2.2.7","INFRAESTRUTURA AQUAVIARIA",8200,2.82,23124,"SALVADOR"
"10952",13397,"S.II.1.1.2","ACOSTAGEM",2255.4,0.67,1511.12,"SALVADOR"
"10956",13404,"S.I.3","INFRAMAR-UTIL.ÁREA DE FUNDEIO S/MOV.S/ATRAC.PORTO/",2800,3032.62,8491336,"SALVADOR"
