"PORTO","PROGR","NUM_FATURA","DAT_EMISSAO","NOM_RAZA_SOCIAL","NUM_MEDICAO","DESCR_SERVICO","VLR_FATURA","DF_LIST_FAT_CABEC","EXISTE_PROGR"
"SALVADOR",26113,12386,2024-01-18,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",17844,"Infraestrutura Terrestre",217784.71,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",26116,12372,2024-01-17,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",17816,"Infraestrutura Aquaviaria",84389.12,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",26108,12413,2024-01-19,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",17927,"Infraestrutura Aquaviaria",39372.53,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",26059,12199,2023-12-26,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",17384,"Infraestrutura Terrestre",3259.12,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",26024,12200,2023-12-26,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",17385,"Infraestrutura Aquaviaria",75678.4,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",26048,12314,2024-01-08,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",17656,"Infraestrutura Terrestre",203009.23,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25994,12083,2023-12-04,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",17106,"Infraestrutura Terrestre",95471.01,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25965,12059,2023-11-29,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",17057,"Infraestrutura Aquaviaria",64764.97,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25988,12151,2023-12-13,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",17256,"Infraestrutura Aquaviaria",108426.15,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",26030,12196,2023-12-26,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",17378,"Infraestrutura Terrestre",70501.15,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25440,10892,2023-03-23,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",13511,"Infraestrutura Aquaviaria",33159.92,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25411,10870,2023-03-21,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",13373,"Infraestrutura Marítma[Tonelada]",36314.87,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25440,10865,2023-03-21,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",13334,"Infraestrutura Marítma[Tonelada]",10727.44,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25369,10855,2023-03-13,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",13288,"Acostagem [embarcações COM movimentação de cargas]",357.3,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25368,10853,2023-03-13,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",13285,"Acostagem [embarcações COM movimentação de cargas]",503.72,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25367,10811,2023-03-02,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",13039,"Infraestrutura Marítma[Tonelada]",3361.48,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25490,10983,2023-04-18,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",13708,"Infraestrutura Aquaviaria",85905.67,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25474,10918,2023-04-03,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",13552,"Infraestrutura Terrestre",67000,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25410,10919,2023-04-03,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",13553,"Infraestrutura Aquaviaria",159511.03,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25599,11077,2023-06-06,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",13985,"Infraestrutura Aquaviaria",92833.86,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25808,11419,2023-10-02,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",15230,"Infraestrutura Terrestre",120600,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25845,11428,2023-10-02,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",15250,"Infraestrutura Terrestre",132660,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25816,11412,2023-09-27,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",15217,"Infraestrutura Aquaviaria",81787.68,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25712,11253,2023-08-11,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",14690,"Infraestrutura Aquaviaria",102581.43,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25768,11284,2023-08-28,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",14773,"Infraestrutura Aquaviaria",115780.79,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25226,669,2023-01-06,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",2372,"Infraestrutura Marítma[Tonelada]",29613.56,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25247,670,2023-01-10,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",2383,"Infraestrutura Marítma[Tonelada]",10657.24,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25258,694,2023-01-18,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",2558,"Infraestrutura Marítima [contêiner]",2470,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25239,695,2023-01-18,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",2560,"Infraestrutura Marítma[Tonelada]",26215.98,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25252,675,2023-01-11,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",2394,"Acostagem [embarcações COM movimentação de cargas]",1505.95,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25271,720,2023-01-23,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",2615,"Infraestrutura Marítma[Tonelada]",8112.02,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25222,594,2022-12-22,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",2108,"Acostagem [embarcações COM movimentação de cargas]",3039.12,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25181,584,2022-12-22,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",2091,"Acostagem [embarcações COM movimentação de cargas]",5397.3,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25105,338,2022-11-03,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",1194,"Infraestrutura Marítma[Tonelada]",1734.73,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25124,375,2022-11-18,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",1262,"Infraestrutura Marítma[Tonelada]",19636.24,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25061,366,2022-11-17,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",1252,"Infraestrutura Marítma[Tonelada]",10335.66,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25074,361,2022-11-17,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",1246,"Infraestrutura Marítma[Tonelada]",157.11,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25150,407,2022-11-23,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",1328,"Infraestrutura Marítma[Tonelada]",29416.09,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25111,372,2022-11-18,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",1261,"Acostagem [embarcações COM movimentação de cargas]",3800.74,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25075,294,2022-10-28,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",973,"Infraestrutura Marítma[Tonelada]",5220.58,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25012,173,2022-10-18,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",452,"Infraestrutura Marítma[Tonelada]",5947.01,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25016,171,2022-10-18,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",449,"Infraestrutura Marítma[Tonelada]",2969.22,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25011,127,2022-10-11,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",344,"Acostagem [embarcações COM movimentação de cargas]",4257.07,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25015,187,2022-10-18,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A",517,"Infraestrutura Marítima [contêiner]",1170,"INTERMARÍTIMA PORTOS E LOGÍSTICA S/A","Sim"
"SALVADOR",25008,93,2022-10-06,"J MACEDO S/A",192,"Infraestrutura Marítma[Tonelada]",245970,"J MACEDO S/A","Sim"
"SALVADOR",25008,94,2022-10-06,"HMS BRASIL AGENCIAMENTOS MARÍTIMOS",194,"Acostagem [embarcações COM movimentação de cargas]",21189.6,"HMS BRASIL AGENCIAMENTOS MARÍTIMOS","Sim"
"SALVADOR",25983,12040,2023-11-24,"AGENCIA MARITIMA BRANDAO FILHOS",17020,"Acostagem",5862.5,"AGENCIA MARITIMA BRANDAO FILHOS","Sim"
"SALVADOR",25978,12034,2023-11-22,"TECON SALVADOR S/A",17008,"Infraestrutura Terrestre",102097.56,"TECON SALVADOR S/A","Sim"
"SALVADOR",25985,12031,2023-11-22,"TECON SALVADOR S/A",17004,"Infraestrutura Terrestre",34351.86,"TECON SALVADOR S/A","Sim"
"SALVADOR",25968,12026,2023-11-22,"TECON SALVADOR S/A",16989,"Infraestrutura Terrestre",169432.68,"TECON SALVADOR S/A","Sim"
"SALVADOR",25986,12028,2023-11-22,"TECON SALVADOR S/A",16998,"Infraestrutura Terrestre",14370.3,"TECON SALVADOR S/A","Sim"
"SALVADOR",25975,12048,2023-11-28,"TECON SALVADOR S/A",17036,"Infraestrutura Terrestre",6843,"TECON SALVADOR S/A","Sim"
"SALVADOR",25967,12046,2023-11-28,"TECON SALVADOR S/A",17028,"Infraestrutura Terrestre",113456.94,"TECON SALVADOR S/A","Sim"
"SALVADOR",25989,12053,2023-11-28,"TECON SALVADOR S/A",17044,"Infraestrutura Terrestre",74041.26,"TECON SALVADOR S/A","Sim"
"SALVADOR",25956,12056,2023-11-28,"TECON SALVADOR S/A",17048,"Infraestrutura Terrestre",25592.82,"TECON SALVADOR S/A","Sim"
"SALVADOR",25942,12016,2023-11-21,"TECON SALVADOR S/A",16976,"Infraestrutura Terrestre",342.58,"TECON SALVADOR S/A","Sim"
"SALVADOR",25950,12023,2023-11-22,"TECON SALVADOR S/A",16984,"Infraestrutura Terrestre",28466.88,"TECON SALVADOR S/A","Sim"
"SALVADOR",25954,12007,2023-11-21,"TECON SALVADOR S/A",16946,"Infraestrutura Terrestre",90053.88,"TECON SALVADOR S/A","Sim"
"SALVADOR",25951,12009,2023-11-21,"TECON SALVADOR S/A",16953,"Infraestrutura Terrestre",73904.4,"TECON SALVADOR S/A","Sim"
"SALVADOR",25931,12012,2023-11-21,"TECON SALVADOR S/A",16961,"Infraestrutura Terrestre",136586.28,"TECON SALVADOR S/A","Sim"
"SALVADOR",25976,12014,2023-11-21,"TECON SALVADOR S/A",16969,"Infraestrutura Terrestre",29288.04,"TECON SALVADOR S/A","Sim"
"SALVADOR",25958,12002,2023-11-17,"TECON SALVADOR S/A",16938,"Infraestrutura Terrestre",36131.04,"TECON SALVADOR S/A","Sim"
"SALVADOR",25953,11988,2023-11-17,"TECON SALVADOR S/A",16890,"Infraestrutura Terrestre",32025.24,"TECON SALVADOR S/A","Sim"
"SALVADOR",25935,11992,2023-11-17,"TECON SALVADOR S/A",16906,"Infraestrutura Terrestre",21076.44,"TECON SALVADOR S/A","Sim"
"SALVADOR",25957,11995,2023-11-17,"TECON SALVADOR S/A",16914,"Infraestrutura Terrestre",98812.92,"TECON SALVADOR S/A","Sim"
"SALVADOR",25952,11997,2023-11-17,"TECON SALVADOR S/A",16924,"Infraestrutura Terrestre",95391.42,"TECON SALVADOR S/A","Sim"
"SALVADOR",25947,11966,2023-11-13,"TECON SALVADOR S/A",16839,"Infraestrutura Terrestre",231.47,"TECON SALVADOR S/A","Sim"
"SALVADOR",25929,11976,2023-11-16,"TECON SALVADOR S/A",16850,"Infraestrutura Terrestre",109898.58,"TECON SALVADOR S/A","Sim"
"SALVADOR",25955,11978,2023-11-16,"TECON SALVADOR S/A",16860,"Infraestrutura Terrestre",120436.8,"TECON SALVADOR S/A","Sim"
"SALVADOR",25943,11981,2023-11-16,"TECON SALVADOR S/A",16869,"Infraestrutura Terrestre",23266.2,"TECON SALVADOR S/A","Sim"
"SALVADOR",25982,11984,2023-11-16,"TECON SALVADOR S/A",16874,"Infraestrutura Terrestre",91559.34,"TECON SALVADOR S/A","Sim"
"SALVADOR",25939,11986,2023-11-17,"TECON SALVADOR S/A",16881,"Infraestrutura Terrestre",31614.66,"TECON SALVADOR S/A","Sim"
"SALVADOR",25932,11923,2023-10-30,"TECON SALVADOR S/A",16745,"Infraestrutura Terrestre",79105.08,"TECON SALVADOR S/A","Sim"
"SALVADOR",25890,11920,2023-10-30,"TECON SALVADOR S/A",16739,"Infraestrutura Terrestre",61723.86,"TECON SALVADOR S/A","Sim"
"SALVADOR",25930,11931,2023-11-01,"TECON SALVADOR S/A",16761,"Infraestrutura Terrestre",33725.22,"TECON SALVADOR S/A","Sim"
"SALVADOR",25936,11934,2023-11-01,"TECON SALVADOR S/A",16764,"Infraestrutura Terrestre",6979.86,"TECON SALVADOR S/A","Sim"
"SALVADOR",25921,11945,2023-11-06,"TECON SALVADOR S/A",16799,"Infraestrutura Terrestre",29561.76,"TECON SALVADOR S/A","Sim"
"SALVADOR",25937,11948,2023-11-06,"TECON SALVADOR S/A",16805,"Infraestrutura Terrestre",90738.18,"TECON SALVADOR S/A","Sim"
"SALVADOR",25910,11936,2023-11-01,"TECON SALVADOR S/A",16769,"Infraestrutura Terrestre",28193.16,"TECON SALVADOR S/A","Sim"
"SALVADOR",25945,11941,2023-11-06,"TECON SALVADOR S/A",16783,"Infraestrutura Terrestre",60081.54,"TECON SALVADOR S/A","Sim"
"SALVADOR",25938,11943,2023-11-06,"TECON SALVADOR S/A",16791,"Infraestrutura Terrestre",51869.94,"TECON SALVADOR S/A","Sim"
"SALVADOR",25914,11859,2023-10-24,"TECON SALVADOR S/A",16596,"Infraestrutura Terrestre",31477.8,"TECON SALVADOR S/A","Sim"
"SALVADOR",25879,11863,2023-10-26,"TECON SALVADOR S/A",16603,"Infraestrutura Terrestre",192698.88,"TECON SALVADOR S/A","Sim"
"SALVADOR",25915,11866,2023-10-26,"TECON SALVADOR S/A",16612,"Infraestrutura Terrestre",100592.1,"TECON SALVADOR S/A","Sim"
"SALVADOR",25920,11869,2023-10-26,"TECON SALVADOR S/A",16619,"Infraestrutura Terrestre",105792.78,"TECON SALVADOR S/A","Sim"
"SALVADOR",25904,11874,2023-10-26,"TECON SALVADOR S/A",16633,"Infraestrutura Terrestre",87864.12,"TECON SALVADOR S/A","Sim"
"SALVADOR",25905,11878,2023-10-26,"TECON SALVADOR S/A",16642,"Infraestrutura Terrestre",104697.9,"TECON SALVADOR S/A","Sim"
"SALVADOR",25926,11909,2023-10-30,"TECON SALVADOR S/A",16718,"Infraestrutura Terrestre",40373.7,"TECON SALVADOR S/A","Sim"
"SALVADOR",25888,11912,2023-10-30,"TECON SALVADOR S/A",16724,"Infraestrutura Terrestre",83621.46,"TECON SALVADOR S/A","Sim"
"SALVADOR",25885,11898,2023-10-27,"TECON SALVADOR S/A",16692,"Infraestrutura Terrestre",93064.8,"TECON SALVADOR S/A","Sim"
"SALVADOR",25888,11903,2023-10-30,"TECON SALVADOR S/A",16703,"Infraestrutura Terrestre",83621.46,"TECON SALVADOR S/A","Sim"
"SALVADOR",25927,11906,2023-10-30,"TECON SALVADOR S/A",16709,"Infraestrutura Terrestre",126184.92,"TECON SALVADOR S/A","Sim"
"SALVADOR",25892,11891,2023-10-27,"TECON SALVADOR S/A",16670,"Infraestrutura Terrestre",69251.16,"TECON SALVADOR S/A","Sim"
"SALVADOR",25928,11893,2023-10-27,"TECON SALVADOR S/A",16678,"Infraestrutura Terrestre",54333.42,"TECON SALVADOR S/A","Sim"
"SALVADOR",25896,11896,2023-10-27,"TECON SALVADOR S/A",16684,"Infraestrutura Terrestre",101276.4,"TECON SALVADOR S/A","Sim"
"SALVADOR",25903,11880,2023-10-26,"TECON SALVADOR S/A",16650,"Infraestrutura Terrestre",159168.18,"TECON SALVADOR S/A","Sim"
"SALVADOR",25894,11778,2023-10-20,"TECON SALVADOR S/A",16451,"Infraestrutura Terrestre",66513.96,"TECON SALVADOR S/A","Sim"
"SALVADOR",25889,11773,2023-10-20,"TECON SALVADOR S/A",16435,"Infraestrutura Terrestre",51869.94,"TECON SALVADOR S/A","Sim"
"SALVADOR",25899,11776,2023-10-20,"TECON SALVADOR S/A",16443,"Infraestrutura Terrestre",61450.14,"TECON SALVADOR S/A","Sim"
"SALVADOR",25891,11780,2023-10-20,"TECON SALVADOR S/A",16460,"Infraestrutura Terrestre",64324.2,"TECON SALVADOR S/A","Sim"
"SALVADOR",25887,11590,2023-10-16,"TECON SALVADOR S/A",15772,"Infraestrutura Terrestre",104287.32,"TECON SALVADOR S/A","Sim"
"SALVADOR",25874,11592,2023-10-16,"TECON SALVADOR S/A",15780,"Infraestrutura Terrestre",91696.2,"TECON SALVADOR S/A","Sim"
"SALVADOR",25893,11585,2023-10-16,"TECON SALVADOR S/A",15758,"Infraestrutura Terrestre",18749.82,"TECON SALVADOR S/A","Sim"
"SALVADOR",25886,11588,2023-10-16,"TECON SALVADOR S/A",15764,"Infraestrutura Terrestre",78968.22,"TECON SALVADOR S/A","Sim"
"SALVADOR",25873,11555,2023-10-16,"TECON SALVADOR S/A",15606,"Infraestrutura Terrestre",33941.28,"TECON SALVADOR S/A","Sim"
"SALVADOR",25877,11557,2023-10-16,"TECON SALVADOR S/A",15611,"Infraestrutura Terrestre",64050.48,"TECON SALVADOR S/A","Sim"
"SALVADOR",25876,11560,2023-10-16,"TECON SALVADOR S/A",15618,"Infraestrutura Terrestre",13001.7,"TECON SALVADOR S/A","Sim"
"SALVADOR",25878,11763,2023-10-20,"TECON SALVADOR S/A",16407,"Infraestrutura Terrestre",99770.94,"TECON SALVADOR S/A","Sim"
"SALVADOR",25909,11766,2023-10-20,"TECON SALVADOR S/A",16415,"Infraestrutura Terrestre",18202.38,"TECON SALVADOR S/A","Sim"
"SALVADOR",25884,11769,2023-10-20,"TECON SALVADOR S/A",16420,"Infraestrutura Terrestre",28877.46,"TECON SALVADOR S/A","Sim"
"SALVADOR",25895,11771,2023-10-20,"TECON SALVADOR S/A",16425,"Infraestrutura Terrestre",173127.9,"TECON SALVADOR S/A","Sim"
"SALVADOR",26243,12640,2024-02-29,"TECON SALVADOR S/A",18421,"Infraestrutura Terrestre",19981.56,"TECON SALVADOR S/A","Sim"
"SALVADOR",26218,12642,2024-02-29,"TECON SALVADOR S/A",18426,"Infraestrutura Terrestre",54744,"TECON SALVADOR S/A","Sim"
"SALVADOR",26245,12644,2024-02-29,"TECON SALVADOR S/A",18436,"Infraestrutura Terrestre",28877.46,"TECON SALVADOR S/A","Sim"
"SALVADOR",26248,12647,2024-02-29,"TECON SALVADOR S/A",18444,"Infraestrutura Terrestre",230882.82,"TECON SALVADOR S/A","Sim"
"SALVADOR",26263,12658,2024-02-29,"TECON SALVADOR S/A",18477,"Infraestrutura Terrestre",48311.58,"TECON SALVADOR S/A","Sim"
"SALVADOR",26280,12661,2024-02-29,"TECON SALVADOR S/A",18484,"Infraestrutura Terrestre",29698.62,"TECON SALVADOR S/A","Sim"
"SALVADOR",26247,12650,2024-02-29,"TECON SALVADOR S/A",18454,"Infraestrutura Terrestre",150682.86,"TECON SALVADOR S/A","Sim"
"SALVADOR",26242,12653,2024-02-29,"TECON SALVADOR S/A",18465,"Infraestrutura Terrestre",24497.94,"TECON SALVADOR S/A","Sim"
"SALVADOR",26251,12655,2024-02-29,"TECON SALVADOR S/A",18471,"Infraestrutura Terrestre",74999.28,"TECON SALVADOR S/A","Sim"
"SALVADOR",26227,12603,2024-02-21,"TECON SALVADOR S/A",18357,"Infraestrutura Terrestre",1781.21,"TECON SALVADOR S/A","Sim"
"SALVADOR",26250,12622,2024-02-23,"TECON SALVADOR S/A",18389,"Infraestrutura Terrestre",37499.64,"TECON SALVADOR S/A","Sim"
"SALVADOR",26249,12625,2024-02-23,"TECON SALVADOR S/A",18397,"Infraestrutura Terrestre",28193.16,"TECON SALVADOR S/A","Sim"
"SALVADOR",26225,12597,2024-02-21,"TECON SALVADOR S/A",18344,"Infraestrutura Terrestre",18065.52,"TECON SALVADOR S/A","Sim"
"SALVADOR",26091,12589,2024-02-21,"TECON SALVADOR S/A",18320,"Infraestrutura Terrestre",161494.8,"TECON SALVADOR S/A","Sim"
"SALVADOR",26246,12595,2024-02-21,"TECON SALVADOR S/A",18334,"Infraestrutura Terrestre",95117.7,"TECON SALVADOR S/A","Sim"
"SALVADOR",26235,12605,2024-02-23,"TECON SALVADOR S/A",18360,"Infraestrutura Terrestre",95254.56,"TECON SALVADOR S/A","Sim"
"SALVADOR",26165,12545,2024-02-19,"TECON SALVADOR S/A",18229,"Infraestrutura Terrestre",26869.28,"TECON SALVADOR S/A","Sim"
"SALVADOR",26195,12548,2024-02-19,"TECON SALVADOR S/A",18232,"Infraestrutura Terrestre",76094.16,"TECON SALVADOR S/A","Sim"
"SALVADOR",26202,12550,2024-02-19,"TECON SALVADOR S/A",18242,"Infraestrutura Terrestre",27508.86,"TECON SALVADOR S/A","Sim"
"SALVADOR",26198,12536,2024-02-19,"TECON SALVADOR S/A",18207,"Infraestrutura Terrestre",93749.1,"TECON SALVADOR S/A","Sim"
"SALVADOR",26214,12533,2024-02-19,"TECON SALVADOR S/A",18198,"Infraestrutura Terrestre",150682.86,"TECON SALVADOR S/A","Sim"
"SALVADOR",26200,12539,2024-02-19,"TECON SALVADOR S/A",18217,"Infraestrutura Terrestre",37636.5,"TECON SALVADOR S/A","Sim"
"SALVADOR",26204,12531,2024-02-19,"TECON SALVADOR S/A",18191,"Infraestrutura Terrestre",79515.66,"TECON SALVADOR S/A","Sim"
"SALVADOR",26217,12528,2024-02-19,"TECON SALVADOR S/A",18183,"Infraestrutura Terrestre",16149.48,"TECON SALVADOR S/A","Sim"
"SALVADOR",26050,12514,2024-02-05,"TECON SALVADOR S/A",18137,"Infraestrutura Terrestre",48995.88,"TECON SALVADOR S/A","Sim"
"SALVADOR",26220,12521,2024-02-19,"TECON SALVADOR S/A",18160,"Infraestrutura Terrestre",37499.64,"TECON SALVADOR S/A","Sim"
"SALVADOR",26215,12523,2024-02-19,"TECON SALVADOR S/A",18167,"Infraestrutura Terrestre",106477.08,"TECON SALVADOR S/A","Sim"
"SALVADOR",26219,12525,2024-02-19,"TECON SALVADOR S/A",18177,"Infraestrutura Terrestre",19160.4,"TECON SALVADOR S/A","Sim"
"SALVADOR",26212,12587,2024-02-21,"TECON SALVADOR S/A",18315,"Infraestrutura Terrestre",30246.06,"TECON SALVADOR S/A","Sim"
"SALVADOR",26161,12591,2024-02-21,"TECON SALVADOR S/A",18328,"Infraestrutura Terrestre",14353.16,"TECON SALVADOR S/A","Sim"
"SALVADOR",26223,12572,2024-02-19,"TECON SALVADOR S/A",18291,"Infraestrutura Terrestre",73083.24,"TECON SALVADOR S/A","Sim"
"SALVADOR",26196,12553,2024-02-19,"TECON SALVADOR S/A",18248,"Infraestrutura Terrestre",89506.44,"TECON SALVADOR S/A","Sim"
"SALVADOR",26201,12555,2024-02-19,"TECON SALVADOR S/A",18257,"Infraestrutura Terrestre",72946.38,"TECON SALVADOR S/A","Sim"
"SALVADOR",26199,12559,2024-02-19,"TECON SALVADOR S/A",18266,"Infraestrutura Terrestre",189277.38,"TECON SALVADOR S/A","Sim"
"SALVADOR",26207,12562,2024-02-19,"TECON SALVADOR S/A",18273,"Infraestrutura Terrestre",192151.44,"TECON SALVADOR S/A","Sim"
"SALVADOR",26133,12423,2024-01-22,"TECON SALVADOR S/A",17947,"Infraestrutura Terrestre",27645.72,"TECON SALVADOR S/A","Sim"
"SALVADOR",26137,12405,2024-01-19,"TECON SALVADOR S/A",17900,"Infraestrutura Terrestre",40099.98,"TECON SALVADOR S/A","Sim"
"SALVADOR",26100,12407,2024-01-19,"TECON SALVADOR S/A",17905,"Infraestrutura Terrestre",75273,"TECON SALVADOR S/A","Sim"
"SALVADOR",26128,12410,2024-01-19,"TECON SALVADOR S/A",17914,"Infraestrutura Terrestre",43247.76,"TECON SALVADOR S/A","Sim"
"SALVADOR",26136,12412,2024-01-19,"TECON SALVADOR S/A",17922,"Infraestrutura Terrestre",20392.14,"TECON SALVADOR S/A","Sim"
"SALVADOR",26126,12371,2024-01-17,"TECON SALVADOR S/A",17810,"Infraestrutura Terrestre",10264.5,"TECON SALVADOR S/A","Sim"
"SALVADOR",26125,12369,2024-01-17,"TECON SALVADOR S/A",17800,"Infraestrutura Terrestre",142881.84,"TECON SALVADOR S/A","Sim"
"SALVADOR",26099,12366,2024-01-17,"TECON SALVADOR S/A",17793,"Infraestrutura Terrestre",31888.38,"TECON SALVADOR S/A","Sim"
"SALVADOR",26131,12388,2024-01-19,"TECON SALVADOR S/A",17847,"Infraestrutura Terrestre",54744,"TECON SALVADOR S/A","Sim"
"SALVADOR",26114,12390,2024-01-19,"TECON SALVADOR S/A",17856,"Infraestrutura Terrestre",170527.56,"TECON SALVADOR S/A","Sim"
"SALVADOR",26102,12400,2024-01-19,"TECON SALVADOR S/A",17892,"Infraestrutura Terrestre",35583.6,"TECON SALVADOR S/A","Sim"
"SALVADOR",26141,12393,2024-01-19,"TECON SALVADOR S/A",17867,"Infraestrutura Terrestre",81294.84,"TECON SALVADOR S/A","Sim"
"SALVADOR",26135,12395,2024-01-19,"TECON SALVADOR S/A",17875,"Infraestrutura Terrestre",104561.04,"TECON SALVADOR S/A","Sim"
"SALVADOR",26159,12487,2024-01-30,"TECON SALVADOR S/A",18071,"Infraestrutura Terrestre",5748.12,"TECON SALVADOR S/A","Sim"
